126 133 09/26/2000
126 133 09/26/2000
64 108 09/27/2000
64 108 09/27/2000
64 108 09/27/2000
64 108 09/27/2000
138 111 09/27/2000
138 111 09/27/2000
138 111 09/27/2000
138 111 09/27/2000
133 126 09/27/2000
133 126 09/27/2000
34 113 09/27/2000
34 113 09/27/2000
34 113 09/27/2000
34 113 09/27/2000
133 126 09/27/2000
133 126 09/27/2000
126 133 09/27/2000
126 133 09/27/2000
34 103 09/27/2000
34 103 09/27/2000
34 103 09/27/2000
34 103 09/27/2000
26 131 09/27/2000
26 131 09/27/2000
64 108 09/27/2000
64 108 09/27/2000
64 108 09/27/2000
64 108 09/27/2000
126 133 09/27/2000
126 133 09/27/2000
126 64 09/27/2000
126 64 09/27/2000
64 60 09/28/2000
64 60 09/28/2000
64 60 09/28/2000
64 60 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
26 26 09/28/2000
26 26 09/28/2000
140 137 09/28/2000
140 133 09/28/2000
140 137 09/28/2000
140 133 09/28/2000
26 26 09/28/2000
26 26 09/28/2000
138 111 09/28/2000
138 111 09/28/2000
138 111 09/28/2000
138 111 09/28/2000
26 22 09/28/2000
26 22 09/28/2000
126 64 09/28/2000
126 64 09/28/2000
126 74 09/28/2000
126 74 09/28/2000
126 74 09/28/2000
126 74 09/28/2000
57 138 09/28/2000
57 138 09/28/2000
64 64 09/28/2000
64 64 09/28/2000
64 64 09/28/2000
64 64 09/28/2000
26 22 09/28/2000
26 22 09/28/2000
26 131 09/28/2000
26 131 09/28/2000
126 133 09/28/2000
126 140 09/28/2000
126 133 09/28/2000
126 140 09/28/2000
126 133 09/28/2000
126 140 09/28/2000
126 133 09/28/2000
126 140 09/28/2000
126 133 09/28/2000
126 133 09/28/2000
64 31 09/28/2000
64 37 09/28/2000
64 31 09/28/2000
64 37 09/28/2000
64 31 09/28/2000
64 37 09/28/2000
64 31 09/28/2000
64 37 09/28/2000
57 138 09/28/2000
57 138 09/28/2000
57 138 09/29/2000
57 138 09/29/2000
57 100 09/29/2000
57 100 09/29/2000
30 138 09/29/2000
30 138 09/29/2000
30 138 09/29/2000
54 22 09/29/2000
54 66 09/29/2000
54 22 09/29/2000
54 66 09/29/2000
26 22 09/29/2000
26 22 09/29/2000
140 126 09/29/2000
140 126 09/29/2000
140 126 09/29/2000
140 126 09/29/2000
64 4 09/29/2000
64 4 09/29/2000
64 4 09/29/2000
64 4 09/29/2000
43 97 10/02/2000
43 97 10/02/2000
64 65 10/02/2000
64 65 10/02/2000
64 65 10/02/2000
64 65 10/02/2000
126 133 10/02/2000
126 133 10/02/2000
29 69 10/02/2000
29 69 10/02/2000
29 69 10/02/2000
57 116 10/02/2000
57 116 10/02/2000
52 76 10/02/2000
52 59 10/02/2000
52 76 10/02/2000
52 59 10/02/2000
52 76 10/02/2000
52 59 10/02/2000
126 74 10/03/2000
126 74 10/03/2000
126 74 10/03/2000
126 74 10/03/2000
126 74 10/03/2000
126 74 10/03/2000
126 74 10/03/2000
16 10 10/03/2000
16 10 10/03/2000
16 10 10/03/2000
16 10 10/03/2000
64 31 10/03/2000
64 31 10/03/2000
64 31 10/03/2000
64 31 10/03/2000
140 94 10/03/2000
140 94 10/03/2000
113 83 10/03/2000
113 83 10/03/2000
113 83 10/03/2000
113 83 10/03/2000
57 116 10/04/2000
57 116 10/04/2000
90 57 10/04/2000
90 57 10/04/2000
3 115 10/04/2000
3 115 10/04/2000
3 115 10/04/2000
3 115 10/04/2000
138 111 10/04/2000
138 111 10/04/2000
138 111 10/04/2000
138 111 10/04/2000
126 140 10/04/2000
126 140 10/04/2000
126 140 10/04/2000
126 140 10/04/2000
126 133 10/04/2000
126 133 10/04/2000
126 133 10/04/2000
126 133 10/04/2000
64 68 10/04/2000
64 68 10/04/2000
64 68 10/04/2000
64 68 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
138 31 10/04/2000
74 104 10/05/2000
74 104 10/05/2000
74 104 10/05/2000
74 104 10/05/2000
3 128 10/05/2000
3 128 10/05/2000
3 128 10/05/2000
3 128 10/05/2000
57 138 10/05/2000
57 138 10/05/2000
57 138 10/05/2000
57 138 10/05/2000
138 30 10/05/2000
138 30 10/05/2000
138 30 10/05/2000
57 90 10/06/2000
57 90 10/06/2000
146 121 10/06/2000
146 121 10/06/2000
146 121 10/06/2000
57 116 10/06/2000
57 116 10/06/2000
57 116 10/07/2000
57 116 10/07/2000
16 70 10/08/2000
16 70 10/08/2000
16 70 10/08/2000
16 70 10/08/2000
140 140 10/08/2000
140 140 10/08/2000
140 126 10/09/2000
140 126 10/09/2000
140 126 10/09/2000
140 126 10/09/2000
26 131 10/09/2000
26 22 10/09/2000
26 131 10/09/2000
26 22 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
138 130 10/09/2000
64 65 10/09/2000
64 65 10/09/2000
64 65 10/09/2000
64 65 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
16 127 10/09/2000
34 103 10/10/2000
34 103 10/10/2000
34 103 10/10/2000
34 103 10/10/2000
16 127 10/10/2000
16 127 10/10/2000
16 127 10/10/2000
16 127 10/10/2000
16 127 10/10/2000
140 137 10/10/2000
140 137 10/10/2000
140 94 10/10/2000
140 94 10/10/2000
57 57 10/10/2000
57 57 10/10/2000
57 57 10/10/2000
57 116 10/10/2000
57 116 10/10/2000
57 116 10/10/2000
57 116 10/10/2000
140 94 10/11/2000
140 94 10/11/2000
37 138 10/11/2000
37 138 10/11/2000
37 138 10/11/2000
37 138 10/11/2000
22 140 10/11/2000
22 140 10/11/2000
22 140 10/11/2000
22 140 10/11/2000
22 140 10/11/2000
22 140 10/11/2000
57 100 10/12/2000
57 100 10/12/2000
140 126 10/12/2000
140 126 10/12/2000
140 126 10/12/2000
140 126 10/12/2000
140 126 10/12/2000
140 126 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
31 138 10/12/2000
31 138 10/12/2000
31 138 10/12/2000
128 3 10/12/2000
128 3 10/12/2000
128 3 10/12/2000
128 3 10/12/2000
3 115 10/12/2000
3 115 10/12/2000
3 115 10/12/2000
3 115 10/12/2000
57 138 10/12/2000
57 138 10/12/2000
138 105 10/12/2000
138 105 10/12/2000
138 105 10/12/2000
57 100 10/12/2000
57 100 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
34 103 10/12/2000
4 140 10/12/2000
4 140 10/12/2000
138 111 10/13/2000
138 111 10/13/2000
138 111 10/13/2000
57 100 10/13/2000
57 100 10/13/2000
57 100 10/13/2000
57 100 10/13/2000
138 111 10/13/2000
138 111 10/13/2000
138 111 10/13/2000
138 111 10/13/2000
37 31 10/15/2000
37 31 10/15/2000
37 31 10/15/2000
37 31 10/15/2000
37 31 10/15/2000
37 31 10/15/2000
126 126 10/15/2000
126 126 10/15/2000
138 138 10/16/2000
138 138 10/16/2000
138 138 10/16/2000
126 140 10/16/2000
126 140 10/16/2000
126 140 10/16/2000
126 140 10/16/2000
57 57 10/16/2000
57 57 10/16/2000
57 57 10/16/2000
57 57 10/16/2000
126 126 10/16/2000
126 126 10/16/2000
34 103 10/17/2000
34 103 10/17/2000
34 103 10/17/2000
34 103 10/17/2000
31 138 10/17/2000
31 138 10/17/2000
31 138 10/17/2000
138 31 10/17/2000
138 31 10/17/2000
138 31 10/17/2000
138 31 10/17/2000
128 113 10/17/2000
128 113 10/17/2000
128 113 10/17/2000
128 113 10/17/2000
140 94 10/17/2000
140 94 10/17/2000
140 94 10/17/2000
140 94 10/17/2000
140 126 10/17/2000
140 126 10/17/2000
140 126 10/17/2000
140 126 10/17/2000
140 126 10/17/2000
140 126 10/17/2000
3 115 10/17/2000
133 126 10/17/2000
133 126 10/17/2000
88 140 10/17/2000
88 140 10/17/2000
140 88 10/18/2000
140 88 10/18/2000
126 140 10/18/2000
126 140 10/18/2000
88 140 10/18/2000
88 140 10/18/2000
140 88 10/18/2000
140 88 10/18/2000
88 140 10/18/2000
88 140 10/18/2000
57 90 10/18/2000
57 90 10/18/2000
26 43 10/18/2000
26 43 10/18/2000
128 113 10/18/2000
128 113 10/18/2000
128 113 10/18/2000
128 113 10/18/2000
43 97 10/18/2000
43 97 10/18/2000
57 100 10/18/2000
57 100 10/18/2000
125 59 10/18/2000
125 59 10/18/2000
125 59 10/18/2000
125 59 10/18/2000
138 111 10/19/2000
138 111 10/19/2000
138 111 10/19/2000
138 111 10/19/2000
140 126 10/19/2000
140 126 10/19/2000
140 126 10/19/2000
140 126 10/19/2000
57 57 10/19/2000
57 57 10/19/2000
126 64 10/19/2000
126 64 10/19/2000
30 130 10/19/2000
30 130 10/19/2000
30 130 10/19/2000
57 100 10/19/2000
57 100 10/19/2000
43 97 10/19/2000
43 97 10/19/2000
57 100 10/19/2000
57 100 10/19/2000
57 100 10/19/2000
57 100 10/19/2000
34 103 10/20/2000
34 103 10/20/2000
34 103 10/20/2000
34 103 10/20/2000
126 133 10/20/2000
126 133 10/20/2000
43 97 10/20/2000
43 97 10/20/2000
126 140 10/20/2000
126 140 10/20/2000
126 133 10/20/2000
126 133 10/20/2000
126 133 10/20/2000
126 133 10/20/2000
73 73 10/20/2000
73 73 10/20/2000
73 73 10/20/2000
73 73 10/20/2000
140 126 10/20/2000
140 126 10/20/2000
140 137 10/20/2000
140 133 10/20/2000
140 137 10/20/2000
140 133 10/20/2000
131 22 10/20/2000
131 22 10/20/2000
133 126 10/20/2000
133 126 10/20/2000
138 31 10/20/2000
138 31 10/20/2000
138 31 10/20/2000
138 31 10/20/2000
64 4 10/22/2000
64 4 10/22/2000
64 4 10/22/2000
64 4 10/22/2000
64 108 10/23/2000
64 108 10/23/2000
64 108 10/23/2000
64 108 10/23/2000
126 133 10/23/2000
126 133 10/23/2000
133 126 10/23/2000
133 126 10/23/2000
126 133 10/23/2000
126 133 10/23/2000
140 137 10/23/2000
140 126 10/23/2000
140 137 10/23/2000
140 126 10/23/2000
140 137 10/23/2000
140 126 10/23/2000
140 137 10/23/2000
140 126 10/23/2000
43 97 10/23/2000
43 97 10/23/2000
133 126 10/23/2000
133 126 10/23/2000
143 97 10/24/2000
143 43 10/24/2000
143 97 10/24/2000
143 43 10/24/2000
22 131 10/24/2000
22 131 10/24/2000
126 140 10/24/2000
126 140 10/24/2000
126 140 10/24/2000
126 140 10/24/2000
57 138 10/24/2000
57 134 10/24/2000
57 138 10/24/2000
57 134 10/24/2000
30 138 10/24/2000
30 138 10/24/2000
30 138 10/24/2000
138 138 10/24/2000
138 138 10/24/2000
138 138 10/24/2000
138 138 10/24/2000
57 100 10/24/2000
57 100 10/24/2000
13 126 10/24/2000
13 126 10/24/2000
13 126 10/24/2000
13 126 10/24/2000
30 77 10/24/2000
30 77 10/24/2000
30 77 10/24/2000
22 131 10/24/2000
22 131 10/24/2000
57 90 10/24/2000
57 90 10/24/2000
57 90 10/24/2000
57 90 10/24/2000
57 90 10/24/2000
57 90 10/24/2000
140 131 10/24/2000
140 131 10/24/2000
64 4 10/24/2000
64 4 10/24/2000
64 4 10/24/2000
37 65 10/24/2000
37 65 10/24/2000
37 65 10/24/2000
37 65 10/24/2000
64 108 10/25/2000
64 108 10/25/2000
64 108 10/25/2000
64 108 10/25/2000
64 64 10/25/2000
64 64 10/25/2000
64 64 10/25/2000
64 64 10/25/2000
131 140 10/25/2000
131 140 10/25/2000
126 140 10/25/2000
126 140 10/25/2000
126 140 10/25/2000
126 140 10/25/2000
126 140 10/25/2000
126 140 10/25/2000
138 111 10/25/2000
138 111 10/25/2000
138 111 10/25/2000
138 111 10/25/2000
57 90 10/26/2000
57 90 10/26/2000
57 100 10/26/2000
57 100 10/26/2000
57 138 10/26/2000
57 138 10/26/2000
57 138 10/26/2000
57 138 10/26/2000
138 57 10/26/2000
138 57 10/26/2000
138 31 10/26/2000
138 31 10/26/2000
138 31 10/26/2000
138 31 10/26/2000
126 133 10/26/2000
126 133 10/26/2000
33 13 10/26/2000
33 13 10/26/2000
126 133 10/27/2000
126 137 10/27/2000
126 133 10/27/2000
126 137 10/27/2000
126 137 10/27/2000
126 137 10/27/2000
146 121 10/27/2000
146 121 10/27/2000
146 121 10/27/2000
26 131 10/27/2000
26 22 10/27/2000
26 131 10/27/2000
26 22 10/27/2000
26 26 10/27/2000
26 26 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
138 111 10/27/2000
43 97 10/27/2000
43 97 10/27/2000
3 115 10/27/2000
3 115 10/27/2000
3 115 10/27/2000
3 115 10/27/2000
57 116 10/28/2000
57 116 10/28/2000
138 111 10/30/2000
138 111 10/30/2000
138 111 10/30/2000
138 111 10/30/2000
43 97 10/30/2000
43 97 10/30/2000
140 94 10/30/2000
140 94 10/30/2000
13 33 10/30/2000
13 33 10/30/2000
13 126 10/30/2000
13 126 10/30/2000
13 126 10/30/2000
13 126 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
34 103 10/30/2000
33 13 10/30/2000
33 13 10/30/2000
131 140 10/30/2000
131 140 10/30/2000
13 33 10/30/2000
13 33 10/30/2000
33 13 10/30/2000
33 13 10/30/2000
140 133 10/30/2000
140 133 10/30/2000
24 121 10/30/2000
24 121 10/30/2000
24 121 10/30/2000
138 111 10/31/2000
138 111 10/31/2000
138 111 10/31/2000
138 111 10/31/2000
140 94 10/31/2000
140 94 10/31/2000
30 130 10/31/2000
30 130 10/31/2000
30 130 10/31/2000
30 130 10/31/2000
26 22 10/31/2000
26 131 10/31/2000
26 22 10/31/2000
26 131 10/31/2000
22 26 10/31/2000
22 131 10/31/2000
22 26 10/31/2000
22 131 10/31/2000
43 97 10/31/2000
43 97 10/31/2000
26 22 10/31/2000
26 22 10/31/2000
13 33 10/31/2000
13 33 10/31/2000
22 26 10/31/2000
22 26 10/31/2000
140 94 10/31/2000
140 94 10/31/2000
66 43 10/31/2000
66 43 10/31/2000
31 37 10/31/2000
31 37 10/31/2000
31 37 10/31/2000
126 140 11/01/2000
126 140 11/01/2000
126 140 11/01/2000
126 140 11/01/2000
64 4 11/01/2000
64 4 11/01/2000
64 4 11/01/2000
26 131 11/01/2000
26 131 11/01/2000
138 111 11/01/2000
138 111 11/01/2000
138 111 11/01/2000
138 111 11/01/2000
57 75 11/01/2000
57 75 11/01/2000
37 31 11/02/2000
37 31 11/02/2000
37 31 11/02/2000
34 103 11/02/2000
34 103 11/02/2000
34 103 11/02/2000
34 103 11/02/2000
22 26 11/02/2000
22 26 11/02/2000
138 31 11/02/2000
138 31 11/02/2000
138 31 11/02/2000
16 127 11/02/2000
16 127 11/02/2000
16 127 11/02/2000
138 31 11/02/2000
138 31 11/02/2000
138 31 11/02/2000
138 31 11/02/2000
3 115 11/02/2000
3 115 11/02/2000
3 115 11/02/2000
3 115 11/02/2000
37 31 11/02/2000
37 31 11/02/2000
37 31 11/02/2000
138 111 11/02/2000
138 111 11/02/2000
138 111 11/02/2000
138 111 11/02/2000
126 13 11/02/2000
126 13 11/02/2000
43 97 11/02/2000
43 97 11/02/2000
126 137 11/03/2000
126 137 11/03/2000
126 133 11/03/2000
126 133 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
43 97 11/03/2000
43 97 11/03/2000
126 140 11/03/2000
126 140 11/03/2000
126 140 11/03/2000
126 140 11/03/2000
126 140 11/03/2000
126 140 11/03/2000
22 43 11/03/2000
22 43 11/03/2000
22 43 11/03/2000
22 43 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
6 22 11/03/2000
6 22 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
138 130 11/03/2000
30 138 11/03/2000
30 138 11/03/2000
30 138 11/03/2000
30 138 11/03/2000
138 30 11/03/2000
138 30 11/03/2000
138 30 11/03/2000
138 30 11/03/2000
138 30 11/03/2000
138 30 11/03/2000
13 126 11/03/2000
13 126 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
138 83 11/03/2000
138 83 11/03/2000
138 83 11/03/2000
138 83 11/03/2000
138 31 11/03/2000
138 31 11/03/2000
138 31 11/03/2000
138 31 11/03/2000
126 137 11/03/2000
126 137 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
22 6 11/03/2000
6 22 11/03/2000
6 22 11/03/2000
140 94 11/03/2000
140 94 11/03/2000
140 94 11/03/2000
140 94 11/03/2000
64 37 11/05/2000
64 37 11/05/2000
64 37 11/05/2000
64 37 11/05/2000
64 108 11/06/2000
64 108 11/06/2000
64 108 11/06/2000
64 108 11/06/2000
23 23 11/06/2000
23 23 11/06/2000
23 23 11/06/2000
23 23 11/06/2000
23 23 11/06/2000
6 22 11/06/2000
6 22 11/06/2000
57 100 11/06/2000
57 100 11/06/2000
22 6 11/06/2000
22 6 11/06/2000
22 6 11/06/2000
126 137 11/06/2000
126 137 11/06/2000
138 111 11/06/2000
138 111 11/06/2000
138 111 11/06/2000
138 111 11/06/2000
138 57 11/06/2000
138 57 11/06/2000
138 77 11/06/2000
138 77 11/06/2000
138 77 11/06/2000
138 77 11/06/2000
6 22 11/06/2000
6 22 11/06/2000
57 100 11/06/2000
57 100 11/06/2000
30 138 11/06/2000
30 138 11/06/2000
30 138 11/06/2000
30 138 11/06/2000
138 130 11/06/2000
138 130 11/06/2000
138 130 11/06/2000
138 130 11/06/2000
138 130 11/06/2000
138 130 11/06/2000
12 95 11/06/2000
12 95 11/06/2000
12 95 11/06/2000
12 95 11/07/2000
12 95 11/07/2000
12 95 11/07/2000
138 111 11/07/2000
138 111 11/07/2000
138 111 11/07/2000
138 111 11/07/2000
22 6 11/07/2000
22 6 11/07/2000
22 6 11/07/2000
138 105 11/07/2000
138 105 11/07/2000
138 105 11/07/2000
6 22 11/07/2000
6 22 11/07/2000
22 6 11/07/2000
22 6 11/07/2000
22 6 11/07/2000
13 137 11/07/2000
13 137 11/07/2000
37 31 11/07/2000
37 31 11/07/2000
37 31 11/07/2000
4 140 11/07/2000
4 140 11/07/2000
57 100 11/07/2000
57 100 11/07/2000
90 57 11/07/2000
90 57 11/07/2000
90 57 11/08/2000
90 57 11/08/2000
30 138 11/08/2000
30 138 11/08/2000
30 138 11/08/2000
30 138 11/08/2000
43 16 11/08/2000
43 16 11/08/2000
30 30 11/08/2000
30 30 11/08/2000
30 30 11/08/2000
30 30 11/08/2000
138 30 11/08/2000
138 30 11/08/2000
138 30 11/08/2000
57 90 11/08/2000
57 90 11/08/2000
145 145 11/08/2000
145 145 11/08/2000
145 145 11/08/2000
43 16 11/08/2000
43 16 11/08/2000
3 115 11/08/2000
3 115 11/08/2000
3 115 11/08/2000
3 115 11/08/2000
22 78 11/08/2000
22 78 11/08/2000
77 105 11/09/2000
77 105 11/09/2000
77 105 11/09/2000
77 105 11/09/2000
77 105 11/09/2000
77 105 11/09/2000
13 126 11/09/2000
13 126 11/09/2000
13 126 11/09/2000
13 126 11/09/2000
22 54 11/09/2000
22 54 11/09/2000
22 54 11/09/2000
22 54 11/09/2000
22 26 11/09/2000
22 26 11/09/2000
57 138 11/09/2000
57 138 11/09/2000
57 130 11/09/2000
57 130 11/09/2000
138 57 11/09/2000
138 57 11/09/2000
22 78 11/09/2000
22 78 11/09/2000
22 78 11/09/2000
22 78 11/09/2000
22 78 11/09/2000
57 138 11/09/2000
57 138 11/09/2000
64 37 11/09/2000
64 37 11/09/2000
64 37 11/09/2000
64 37 11/09/2000
140 137 11/09/2000
140 137 11/09/2000
130 57 11/10/2000
130 57 11/10/2000
126 133 11/10/2000
126 133 11/10/2000
26 26 11/10/2000
26 26 11/10/2000
57 57 11/10/2000
57 57 11/10/2000
22 131 11/10/2000
22 131 11/10/2000
128 60 11/12/2000
128 60 11/12/2000
128 60 11/12/2000
128 60 11/12/2000
140 64 11/13/2000
140 108 11/13/2000
140 31 11/13/2000
140 64 11/13/2000
140 108 11/13/2000
140 31 11/13/2000
140 94 11/13/2000
140 94 11/13/2000
43 97 11/13/2000
43 97 11/13/2000
132 44 11/13/2000
132 44 11/13/2000
132 44 11/13/2000
78 22 11/13/2000
78 22 11/13/2000
78 22 11/13/2000
78 22 11/13/2000
26 22 11/13/2000
26 22 11/13/2000
88 88 11/13/2000
88 88 11/13/2000
43 97 11/13/2000
43 97 11/13/2000
43 97 11/13/2000
43 97 11/13/2000
22 78 11/13/2000
22 78 11/13/2000
22 78 11/13/2000
22 78 11/13/2000
22 78 11/13/2000
140 94 11/14/2000
140 94 11/14/2000
126 133 11/14/2000
126 133 11/14/2000
140 94 11/14/2000
140 94 11/14/2000
140 94 11/14/2000
140 94 11/14/2000
140 137 11/14/2000
140 133 11/14/2000
140 137 11/14/2000
140 133 11/14/2000
22 78 11/14/2000
22 78 11/14/2000
22 78 11/14/2000
22 78 11/14/2000
22 78 11/14/2000
88 104 11/14/2000
88 104 11/14/2000
127 16 11/14/2000
127 16 11/14/2000
127 16 11/14/2000
140 94 11/14/2000
140 94 11/14/2000
66 43 11/14/2000
66 43 11/14/2000
126 13 11/14/2000
126 13 11/14/2000
138 31 11/14/2000
138 31 11/14/2000
138 31 11/14/2000
138 31 11/14/2000
140 137 11/15/2000
140 137 11/15/2000
140 126 11/15/2000
140 126 11/15/2000
88 104 11/15/2000
88 104 11/15/2000
57 116 11/15/2000
57 116 11/15/2000
130 30 11/15/2000
130 30 11/15/2000
130 30 11/15/2000
79 73 11/15/2000
79 73 11/15/2000
79 73 11/15/2000
34 60 11/15/2000
34 60 11/15/2000
34 60 11/15/2000
34 60 11/15/2000
57 75 11/15/2000
57 75 11/15/2000
126 133 11/15/2000
126 133 11/15/2000
140 126 11/15/2000
140 126 11/15/2000
140 126 11/15/2000
140 126 11/15/2000
138 134 11/15/2000
138 134 11/15/2000
138 134 11/15/2000
138 134 11/15/2000
57 90 11/15/2000
57 90 11/15/2000
140 94 11/15/2000
140 94 11/15/2000
140 126 11/15/2000
140 126 11/15/2000
140 94 11/15/2000
140 94 11/15/2000
140 94 11/15/2000
140 94 11/15/2000
37 31 11/15/2000
37 31 11/15/2000
37 31 11/15/2000
131 22 11/15/2000
131 22 11/15/2000
57 116 11/15/2000
57 116 11/15/2000
22 131 11/15/2000
22 131 11/15/2000
140 94 11/16/2000
140 94 11/16/2000
140 137 11/16/2000
140 137 11/16/2000
140 137 11/16/2000
140 137 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
90 57 11/16/2000
90 57 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
13 126 11/16/2000
90 57 11/16/2000
90 57 11/16/2000
126 13 11/16/2000
126 13 11/16/2000
57 90 11/16/2000
57 90 11/16/2000
126 133 11/16/2000
126 133 11/16/2000
57 90 11/16/2000
57 90 11/16/2000
33 13 11/16/2000
33 13 11/16/2000
33 13 11/16/2000
33 13 11/16/2000
133 126 11/16/2000
133 126 11/16/2000
78 22 11/16/2000
78 22 11/16/2000
78 22 11/16/2000
78 22 11/16/2000
78 22 11/16/2000
78 22 11/16/2000
37 31 11/17/2000
37 31 11/17/2000
37 31 11/17/2000
37 31 11/17/2000
37 31 11/17/2000
37 31 11/17/2000
37 31 11/17/2000
23 23 11/17/2000
23 23 11/17/2000
23 23 11/17/2000
26 22 11/17/2000
26 22 11/17/2000
30 138 11/19/2000
30 138 11/19/2000
30 138 11/19/2000
30 138 11/19/2000
30 130 11/19/2000
30 130 11/19/2000
30 130 11/19/2000
30 130 11/19/2000
130 30 11/19/2000
130 30 11/19/2000
130 30 11/19/2000
12 110 11/19/2000
12 110 11/19/2000
138 30 11/20/2000
138 30 11/20/2000
138 30 11/20/2000
138 30 11/20/2000
138 30 11/20/2000
138 30 11/20/2000
77 105 11/20/2000
77 105 11/20/2000
77 105 11/20/2000
4 88 11/20/2000
4 44 11/20/2000
4 88 11/20/2000
4 44 11/20/2000
4 88 11/20/2000
4 44 11/20/2000
12 110 11/20/2000
12 110 11/20/2000
132 130 11/20/2000
132 130 11/20/2000
132 130 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
30 132 11/20/2000
30 24 11/20/2000
128 107 11/20/2000
128 107 11/20/2000
128 107 11/20/2000
128 107 11/20/2000
60 34 11/20/2000
60 34 11/20/2000
60 34 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
30 138 11/20/2000
125 6 11/20/2000
125 6 11/20/2000
125 6 11/20/2000
57 116 11/20/2000
57 116 11/20/2000
57 116 11/20/2000
57 116 11/20/2000
138 30 11/21/2000
138 30 11/21/2000
138 30 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
54 22 11/21/2000
54 26 11/21/2000
54 22 11/21/2000
54 26 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
30 138 11/21/2000
57 100 11/21/2000
57 100 11/21/2000
57 100 11/21/2000
57 100 11/21/2000
57 116 11/22/2000
57 116 11/22/2000
57 116 11/22/2000
57 116 11/22/2000
57 116 11/22/2000
57 116 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
138 30 11/22/2000
16 16 11/22/2000
16 16 11/22/2000
16 16 11/22/2000
16 16 11/22/2000
74 13 11/22/2000
74 13 11/22/2000
74 13 11/22/2000
126 140 11/22/2000
126 140 11/22/2000
126 140 11/22/2000
126 140 11/22/2000
57 138 11/22/2000
57 138 11/22/2000
57 138 11/22/2000
57 138 11/22/2000
57 138 11/22/2000
47 110 11/25/2000
47 95 11/25/2000
47 110 11/25/2000
47 95 11/25/2000
47 110 11/25/2000
47 95 11/25/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
64 64 11/26/2000
30 138 11/26/2000
30 138 11/26/2000
30 138 11/26/2000
30 138 11/26/2000
30 138 11/26/2000
30 138 11/26/2000
126 133 11/27/2000
126 133 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
140 126 11/27/2000
140 126 11/27/2000
140 126 11/27/2000
140 126 11/27/2000
140 126 11/27/2000
140 126 11/27/2000
138 111 11/27/2000
138 111 11/27/2000
138 111 11/27/2000
138 111 11/27/2000
140 94 11/27/2000
140 94 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
125 88 11/27/2000
64 108 11/27/2000
64 108 11/27/2000
64 108 11/27/2000
64 108 11/27/2000
